DATAFLOW,CSE_REG_DIST_LOC: Region District Locality,CSE_SEX: Sex,CSE_FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,CSE_OBS_STATUS: Observation Status,CSE_OBS_NOTE: Observation Note
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2008-A1,4988,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2009-A1,5048,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2010-A1,5074,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2011-A1,5128,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2012-A1,5148,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2013-A1,5162,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2014-A1,5201,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2015-A1,5276,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2016-A1,5316,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2017-A1,5409,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2018-A1,5498,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2019-A1,5627,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,M: Males,A: Annual,2020-A1,5660,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2005-A1,9781,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2006-A1,9833,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2007-A1,9923,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2008-A1,10034,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2009-A1,10146,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2010-A1,10205,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2011-A1,10302,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2012-A1,10349,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2013-A1,10374,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2014-A1,10445,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2015-A1,10567,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2016-A1,10645,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2017-A1,10796,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2018-A1,10962,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2019-A1,11140,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,T: Total,A: Annual,2020-A1,11209,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2005-A1,4949,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2006-A1,4963,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2007-A1,5002,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2008-A1,5046,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2009-A1,5098,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2010-A1,5131,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2011-A1,5174,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2012-A1,5201,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2013-A1,5212,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2014-A1,5244,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2015-A1,5291,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2016-A1,5329,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2017-A1,5387,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2018-A1,5464,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2019-A1,5513,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01367: 01367 - Zurrieq,F: Females,A: Annual,2020-A1,5549,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2005-A1,57041,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2006-A1,57021,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2007-A1,57229,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2008-A1,57559,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2009-A1,57887,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2010-A1,57919,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2011-A1,58163,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2012-A1,58524,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2013-A1,58836,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2014-A1,59158,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2015-A1,59683,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2016-A1,60131,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2017-A1,60692,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2018-A1,61689,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2019-A1,62733,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,T: Total,A: Annual,2020-A1,62927,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2005-A1,28184,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2006-A1,28233,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2007-A1,28358,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2008-A1,28573,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2009-A1,28750,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2010-A1,28732,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2011-A1,28859,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2012-A1,29025,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2013-A1,29207,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2014-A1,29373,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2015-A1,29636,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2016-A1,29924,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2017-A1,30228,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2018-A1,30944,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2019-A1,31672,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,M: Males,A: Annual,2020-A1,31847,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2005-A1,28857,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2006-A1,28788,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2007-A1,28871,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2008-A1,28986,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2009-A1,29137,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2010-A1,29187,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2011-A1,29304,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2012-A1,29499,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2013-A1,29629,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2014-A1,29785,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2015-A1,30047,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2016-A1,30207,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2017-A1,30464,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2018-A1,30745,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2019-A1,31061,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC014: 014 - Western,F: Females,A: Annual,2020-A1,31080,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2005-A1,278,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2006-A1,271,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2007-A1,265,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2008-A1,260,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2009-A1,254,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2010-A1,248,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2011-A1,239,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2012-A1,235,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2013-A1,237,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2014-A1,236,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2015-A1,236,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2016-A1,235,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2017-A1,237,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2018-A1,243,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2019-A1,249,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,T: Total,A: Annual,2020-A1,244,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2005-A1,158,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2006-A1,153,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2007-A1,149,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2008-A1,146,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2009-A1,142,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2010-A1,138,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2011-A1,132,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2012-A1,131,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2013-A1,132,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2014-A1,132,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2015-A1,131,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2016-A1,129,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2017-A1,129,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2018-A1,132,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2019-A1,132,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,F: Females,A: Annual,2020-A1,128,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2005-A1,120,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2006-A1,118,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2007-A1,116,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2008-A1,114,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2009-A1,112,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2010-A1,110,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2011-A1,107,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2012-A1,104,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2013-A1,105,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2014-A1,104,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2015-A1,105,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2016-A1,106,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2017-A1,108,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2018-A1,111,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2019-A1,117,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01402: 01402 - Mdina,M: Males,A: Annual,2020-A1,116,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2005-A1,5639,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2006-A1,5628,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2007-A1,5647,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2008-A1,5671,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2009-A1,5703,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2010-A1,5715,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2011-A1,5742,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2012-A1,5763,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2013-A1,5754,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2014-A1,5767,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2015-A1,5821,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2016-A1,5862,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2017-A1,5928,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2018-A1,5987,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2019-A1,6059,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),F: Females,A: Annual,2020-A1,6073,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2005-A1,11293,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2006-A1,11302,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2007-A1,11357,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2008-A1,11436,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2009-A1,11515,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2010-A1,11534,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2011-A1,11599,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2012-A1,11629,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2013-A1,11642,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2014-A1,11653,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2015-A1,11739,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2016-A1,11865,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2017-A1,11994,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2018-A1,12239,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2019-A1,12542,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),T: Total,A: Annual,2020-A1,12609,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2005-A1,5654,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2006-A1,5674,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2007-A1,5710,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2008-A1,5765,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2009-A1,5812,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2010-A1,5819,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2011-A1,5857,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2012-A1,5866,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2013-A1,5888,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2014-A1,5886,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2015-A1,5918,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2016-A1,6003,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2017-A1,6066,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2018-A1,6252,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2019-A1,6483,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01407: 01407 - Zebbug (Malta),M: Males,A: Annual,2020-A1,6536,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2005-A1,4023,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2006-A1,4018,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2007-A1,4034,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2008-A1,4055,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2009-A1,4080,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2010-A1,4092,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01409: 01409 - Siggiewi,F: Females,A: Annual,2011-A1,4112,,
